x-axis,1,2,3
-24.15000E-03,+787.50002E-03,+1.90625000E+00,+1.56874990E+00
-24.10000E-03,+943.75002E-03,+1.75000000E+00,+1.41249990E+00
-24.05000E-03,+1.10000002E+00,+1.56250000E+00,+1.25624990E+00
-24.00000E-03,+1.31875002E+00,+1.46875000E+00,+1.13124990E+00
-23.95000E-03,+1.63125002E+00,+1.31250000E+00,+1.06874990E+00
-23.90000E-03,+1.85000002E+00,+1.18750000E+00,+1.03749990E+00
-23.85000E-03,+2.06875002E+00,+1.15625000E+00,+1.09999990E+00
-23.80000E-03,+2.28750002E+00,+1.12500000E+00,+1.09999990E+00
-23.75000E-03,+2.44375002E+00,+1.12500000E+00,+1.25624990E+00
-23.70000E-03,+2.47500002E+00,+1.21875000E+00,+1.38124990E+00
-23.65000E-03,+2.47500002E+00,+1.34375000E+00,+1.56874990E+00
-23.60000E-03,+2.41250002E+00,+1.40625000E+00,+1.72499990E+00
-23.55000E-03,+2.28750002E+00,+1.56250000E+00,+1.88124990E+00
-23.50000E-03,+2.10000002E+00,+1.75000000E+00,+2.03749990E+00
-23.45000E-03,+1.81875002E+00,+1.84375000E+00,+2.19374990E+00
-23.40000E-03,+1.56875002E+00,+1.96875000E+00,+2.22499990E+00
-23.35000E-03,+1.31875002E+00,+2.03125000E+00,+2.22499990E+00
-23.30000E-03,+1.06875002E+00,+2.09375000E+00,+2.19374990E+00
-23.25000E-03,+881.25002E-03,+2.09375000E+00,+2.13124990E+00
-23.20000E-03,+787.50002E-03,+2.12500000E+00,+2.00624990E+00
-23.15000E-03,+725.00002E-03,+2.09375000E+00,+1.81874990E+00
-23.10000E-03,+787.50002E-03,+1.90625000E+00,+1.63124990E+00
-23.05000E-03,+850.00002E-03,+1.78125000E+00,+1.47499990E+00
-23.00000E-03,+1.03750002E+00,+1.65625000E+00,+1.25624990E+00
-22.95000E-03,+1.25625002E+00,+1.53125000E+00,+1.19374990E+00
-22.90000E-03,+1.50625002E+00,+1.37500000E+00,+1.06874990E+00
-22.85000E-03,+1.78750002E+00,+1.28125000E+00,+1.06874990E+00
-22.80000E-03,+2.06875002E+00,+1.21875000E+00,+1.06874990E+00
-22.75000E-03,+2.25625002E+00,+1.15625000E+00,+1.13124990E+00
-22.70000E-03,+2.38125002E+00,+1.15625000E+00,+1.22499990E+00
-22.65000E-03,+2.50625002E+00,+1.21875000E+00,+1.34999990E+00
-22.60000E-03,+2.50625002E+00,+1.31250000E+00,+1.53749990E+00
-22.55000E-03,+2.44375002E+00,+1.40625000E+00,+1.69374990E+00
-22.50000E-03,+2.31875002E+00,+1.53125000E+00,+1.84999990E+00
-22.45000E-03,+2.10000002E+00,+1.68750000E+00,+2.03749990E+00
-22.40000E-03,+1.88125002E+00,+1.84375000E+00,+2.16249990E+00
-22.35000E-03,+1.66250002E+00,+1.93750000E+00,+2.19374990E+00
-22.30000E-03,+1.35000002E+00,+2.03125000E+00,+2.22499990E+00
-22.25000E-03,+1.10000002E+00,+2.03125000E+00,+2.19374990E+00
-22.20000E-03,+943.75002E-03,+2.12500000E+00,+2.09999990E+00
-22.15000E-03,+787.50002E-03,+2.09375000E+00,+1.97499990E+00
-22.10000E-03,+662.50002E-03,+2.03125000E+00,+1.81874990E+00
-22.05000E-03,+787.50002E-03,+1.93750000E+00,+1.66249990E+00
-22.00000E-03,+850.00002E-03,+1.81250000E+00,+1.50624990E+00
-21.95000E-03,+1.00625002E+00,+1.68750000E+00,+1.34999990E+00
-21.90000E-03,+1.22500002E+00,+1.53125000E+00,+1.19374990E+00
-21.85000E-03,+1.53750002E+00,+1.37500000E+00,+1.13124990E+00
-21.80000E-03,+1.78750002E+00,+1.28125000E+00,+1.06874990E+00
-21.75000E-03,+2.00625002E+00,+1.18750000E+00,+1.06874990E+00
-21.70000E-03,+2.25625002E+00,+1.18750000E+00,+1.16249990E+00
-21.65000E-03,+2.41250002E+00,+1.21875000E+00,+1.19374990E+00
-21.60000E-03,+2.50625002E+00,+1.25000000E+00,+1.34999990E+00
-21.55000E-03,+2.50625002E+00,+1.31250000E+00,+1.53749990E+00
-21.50000E-03,+2.41250002E+00,+1.40625000E+00,+1.69374990E+00
-21.45000E-03,+2.25625002E+00,+1.56250000E+00,+1.84999990E+00
-21.40000E-03,+2.06875002E+00,+1.68750000E+00,+2.03749990E+00
-21.35000E-03,+1.88125002E+00,+1.78125000E+00,+2.09999990E+00
-21.30000E-03,+1.60000002E+00,+1.90625000E+00,+2.16249990E+00
-21.25000E-03,+1.28750002E+00,+2.03125000E+00,+2.19374990E+00
-21.20000E-03,+1.10000002E+00,+2.09375000E+00,+2.16249990E+00
-21.15000E-03,+912.50002E-03,+2.06250000E+00,+2.06874990E+00
-21.10000E-03,+818.75002E-03,+2.06250000E+00,+1.91249990E+00
-21.05000E-03,+756.25002E-03,+2.00000000E+00,+1.78749990E+00
-21.00000E-03,+787.50002E-03,+1.90625000E+00,+1.63124990E+00
-20.95000E-03,+881.25002E-03,+1.78125000E+00,+1.47499990E+00
-20.90000E-03,+1.10000002E+00,+1.62500000E+00,+1.31874990E+00
-20.85000E-03,+1.28750002E+00,+1.50000000E+00,+1.19374990E+00
-20.80000E-03,+1.60000002E+00,+1.37500000E+00,+1.16249990E+00
-20.75000E-03,+1.85000002E+00,+1.28125000E+00,+1.09999990E+00
-20.70000E-03,+2.10000002E+00,+1.21875000E+00,+1.06874990E+00
-20.65000E-03,+2.31875002E+00,+1.18750000E+00,+1.16249990E+00
-20.60000E-03,+2.41250002E+00,+1.21875000E+00,+1.28749990E+00
-20.55000E-03,+2.50625002E+00,+1.25000000E+00,+1.41249990E+00
-20.50000E-03,+2.50625002E+00,+1.34375000E+00,+1.59999990E+00
-20.45000E-03,+2.38125002E+00,+1.46875000E+00,+1.75624990E+00
-20.40000E-03,+2.22500002E+00,+1.59375000E+00,+1.94374990E+00
-20.35000E-03,+1.97500002E+00,+1.71875000E+00,+2.06874990E+00
-20.30000E-03,+1.69375002E+00,+1.81250000E+00,+2.13124990E+00
-20.25000E-03,+1.47500002E+00,+2.00000000E+00,+2.22499990E+00
-20.20000E-03,+1.22500002E+00,+2.03125000E+00,+2.19374990E+00
-20.15000E-03,+1.03750002E+00,+2.06250000E+00,+2.09999990E+00
-20.10000E-03,+787.50002E-03,+2.06250000E+00,+2.00624990E+00
-20.05000E-03,+756.25002E-03,+2.03125000E+00,+1.91249990E+00
-20.00000E-03,+725.00002E-03,+1.96875000E+00,+1.69374990E+00
-19.95000E-03,+818.75002E-03,+1.84375000E+00,+1.56874990E+00
-19.90000E-03,+943.75002E-03,+1.71875000E+00,+1.41249990E+00
-19.85000E-03,+1.16250002E+00,+1.56250000E+00,+1.22499990E+00
-19.80000E-03,+1.41250002E+00,+1.43750000E+00,+1.19374990E+00
-19.75000E-03,+1.66250002E+00,+1.34375000E+00,+1.09999990E+00
-19.70000E-03,+1.97500002E+00,+1.28125000E+00,+1.06874990E+00
-19.65000E-03,+2.22500002E+00,+1.21875000E+00,+1.13124990E+00
-19.60000E-03,+2.38125002E+00,+1.18750000E+00,+1.22499990E+00
-19.55000E-03,+2.47500002E+00,+1.25000000E+00,+1.38124990E+00
-19.50000E-03,+2.44375002E+00,+1.31250000E+00,+1.50624990E+00
-19.45000E-03,+2.44375002E+00,+1.37500000E+00,+1.66249990E+00
-19.40000E-03,+2.31875002E+00,+1.53125000E+00,+1.84999990E+00
-19.35000E-03,+2.10000002E+00,+1.65625000E+00,+1.97499990E+00
-19.30000E-03,+1.88125002E+00,+1.81250000E+00,+2.06874990E+00
-19.25000E-03,+1.56875002E+00,+1.93750000E+00,+2.13124990E+00
-19.20000E-03,+1.25625002E+00,+2.00000000E+00,+2.16249990E+00
-19.15000E-03,+1.06875002E+00,+2.03125000E+00,+2.09999990E+00
-19.10000E-03,+881.25002E-03,+2.09375000E+00,+2.06874990E+00
-19.05000E-03,+725.00002E-03,+2.06250000E+00,+1.97499990E+00
-19.00000E-03,+725.00002E-03,+2.00000000E+00,+1.75624990E+00
-18.95000E-03,+756.25002E-03,+1.87500000E+00,+1.63124990E+00
-18.90000E-03,+912.50002E-03,+1.78125000E+00,+1.44374990E+00
-18.85000E-03,+1.13125002E+00,+1.62500000E+00,+1.31874990E+00
-18.80000E-03,+1.35000002E+00,+1.50000000E+00,+1.19374990E+00
-18.75000E-03,+1.66250002E+00,+1.37500000E+00,+1.13124990E+00
-18.70000E-03,+1.91250002E+00,+1.28125000E+00,+1.13124990E+00
-18.65000E-03,+2.10000002E+00,+1.18750000E+00,+1.13124990E+00
-18.60000E-03,+2.31875002E+00,+1.21875000E+00,+1.22499990E+00
-18.55000E-03,+2.44375002E+00,+1.21875000E+00,+1.34999990E+00
-18.50000E-03,+2.50625002E+00,+1.28125000E+00,+1.44374990E+00
-18.45000E-03,+2.44375002E+00,+1.40625000E+00,+1.66249990E+00
-18.40000E-03,+2.31875002E+00,+1.50000000E+00,+1.78749990E+00
-18.35000E-03,+2.16250002E+00,+1.62500000E+00,+1.94374990E+00
-18.30000E-03,+1.88125002E+00,+1.75000000E+00,+2.06874990E+00
-18.25000E-03,+1.60000002E+00,+1.84375000E+00,+2.16249990E+00
-18.20000E-03,+1.35000002E+00,+2.00000000E+00,+2.16249990E+00
-18.15000E-03,+1.10000002E+00,+2.03125000E+00,+2.16249990E+00
-18.10000E-03,+881.25002E-03,+2.06250000E+00,+2.06874990E+00
-18.05000E-03,+787.50002E-03,+2.06250000E+00,+1.94374990E+00
-18.00000E-03,+725.00002E-03,+1.96875000E+00,+1.75624990E+00
-17.95000E-03,+756.25002E-03,+1.90625000E+00,+1.63124990E+00
-17.90000E-03,+943.75002E-03,+1.75000000E+00,+1.47499990E+00
-17.85000E-03,+1.10000002E+00,+1.62500000E+00,+1.28749990E+00
-17.80000E-03,+1.31875002E+00,+1.50000000E+00,+1.22499990E+00
-17.75000E-03,+1.60000002E+00,+1.40625000E+00,+1.13124990E+00
-17.70000E-03,+1.88125002E+00,+1.31250000E+00,+1.13124990E+00
-17.65000E-03,+2.16250002E+00,+1.21875000E+00,+1.22499990E+00
-17.60000E-03,+2.31875002E+00,+1.25000000E+00,+1.19374990E+00
-17.55000E-03,+2.47500002E+00,+1.25000000E+00,+1.31874990E+00
-17.50000E-03,+2.53750002E+00,+1.31250000E+00,+1.47499990E+00
-17.45000E-03,+2.44375002E+00,+1.37500000E+00,+1.63124990E+00
-17.40000E-03,+2.31875002E+00,+1.50000000E+00,+1.78749990E+00
-17.35000E-03,+2.13125002E+00,+1.65625000E+00,+1.94374990E+00
-17.30000E-03,+1.85000002E+00,+1.75000000E+00,+2.03749990E+00
-17.25000E-03,+1.63125002E+00,+1.90625000E+00,+2.16249990E+00
-17.20000E-03,+1.31875002E+00,+1.93750000E+00,+2.13124990E+00
-17.15000E-03,+1.06875002E+00,+2.00000000E+00,+2.09999990E+00
-17.10000E-03,+881.25002E-03,+2.03125000E+00,+2.03749990E+00
-17.05000E-03,+787.50002E-03,+2.00000000E+00,+1.91249990E+00
-17.00000E-03,+725.00002E-03,+1.96875000E+00,+1.78749990E+00
-16.95000E-03,+787.50002E-03,+1.87500000E+00,+1.59999990E+00
-16.90000E-03,+943.75002E-03,+1.78125000E+00,+1.47499990E+00
-16.85000E-03,+1.13125002E+00,+1.59375000E+00,+1.31874990E+00
-16.80000E-03,+1.38125002E+00,+1.50000000E+00,+1.22499990E+00
-16.75000E-03,+1.69375002E+00,+1.37500000E+00,+1.13124990E+00
-16.70000E-03,+1.88125002E+00,+1.31250000E+00,+1.09999990E+00
-16.65000E-03,+2.19375002E+00,+1.25000000E+00,+1.16249990E+00
-16.60000E-03,+2.41250002E+00,+1.25000000E+00,+1.25624990E+00
-16.55000E-03,+2.50625002E+00,+1.25000000E+00,+1.38124990E+00
-16.50000E-03,+2.50625002E+00,+1.34375000E+00,+1.50624990E+00
-16.45000E-03,+2.44375002E+00,+1.43750000E+00,+1.69374990E+00
-16.40000E-03,+2.28750002E+00,+1.53125000E+00,+1.81874990E+00
-16.35000E-03,+2.06875002E+00,+1.65625000E+00,+1.94374990E+00
-16.30000E-03,+1.78750002E+00,+1.81250000E+00,+2.06874990E+00
-16.25000E-03,+1.56875002E+00,+1.90625000E+00,+2.09999990E+00
-16.20000E-03,+1.19375002E+00,+1.96875000E+00,+2.16249990E+00
-16.15000E-03,+1.00625002E+00,+2.03125000E+00,+2.09999990E+00
-16.10000E-03,+850.00002E-03,+2.03125000E+00,+2.00624990E+00
-16.05000E-03,+725.00002E-03,+2.00000000E+00,+1.88124990E+00
-16.00000E-03,+725.00002E-03,+1.93750000E+00,+1.72499990E+00
-15.95000E-03,+850.00002E-03,+1.84375000E+00,+1.59999990E+00
-15.90000E-03,+1.00625002E+00,+1.71875000E+00,+1.41249990E+00
-15.85000E-03,+1.22500002E+00,+1.56250000E+00,+1.31874990E+00
-15.80000E-03,+1.50625002E+00,+1.46875000E+00,+1.19374990E+00
-15.75000E-03,+1.75625002E+00,+1.37500000E+00,+1.16249990E+00
-15.70000E-03,+2.00625002E+00,+1.28125000E+00,+1.13124990E+00
-15.65000E-03,+2.25625002E+00,+1.25000000E+00,+1.19374990E+00
-15.60000E-03,+2.41250002E+00,+1.25000000E+00,+1.31874990E+00
-15.55000E-03,+2.47500002E+00,+1.28125000E+00,+1.44374990E+00
-15.50000E-03,+2.47500002E+00,+1.37500000E+00,+1.59999990E+00
-15.45000E-03,+2.38125002E+00,+1.50000000E+00,+1.75624990E+00
-15.40000E-03,+2.22500002E+00,+1.59375000E+00,+1.84999990E+00
-15.35000E-03,+1.97500002E+00,+1.71875000E+00,+2.00624990E+00
-15.30000E-03,+1.66250002E+00,+1.81250000E+00,+2.09999990E+00
-15.25000E-03,+1.41250002E+00,+1.93750000E+00,+2.13124990E+00
-15.20000E-03,+1.16250002E+00,+2.00000000E+00,+2.09999990E+00
-15.15000E-03,+881.25002E-03,+2.03125000E+00,+2.03749990E+00
-15.10000E-03,+756.25002E-03,+2.00000000E+00,+1.94374990E+00
-15.05000E-03,+693.75002E-03,+1.96875000E+00,+1.81874990E+00
-15.00000E-03,+756.25002E-03,+1.87500000E+00,+1.66249990E+00
-14.95000E-03,+881.25002E-03,+1.75000000E+00,+1.47499990E+00
-14.90000E-03,+1.13125002E+00,+1.65625000E+00,+1.34999990E+00
-14.85000E-03,+1.35000002E+00,+1.50000000E+00,+1.25624990E+00
-14.80000E-03,+1.63125002E+00,+1.40625000E+00,+1.16249990E+00
-14.75000E-03,+1.91250002E+00,+1.34375000E+00,+1.13124990E+00
-14.70000E-03,+2.19375002E+00,+1.28125000E+00,+1.19374990E+00
-14.65000E-03,+2.31875002E+00,+1.28125000E+00,+1.25624990E+00
-14.60000E-03,+2.47500002E+00,+1.28125000E+00,+1.38124990E+00
-14.55000E-03,+2.50625002E+00,+1.34375000E+00,+1.50624990E+00
-14.50000E-03,+2.47500002E+00,+1.40625000E+00,+1.69374990E+00
-14.45000E-03,+2.28750002E+00,+1.53125000E+00,+1.81874990E+00
-14.40000E-03,+2.06875002E+00,+1.68750000E+00,+1.94374990E+00
-14.35000E-03,+1.75625002E+00,+1.78125000E+00,+2.06874990E+00
-14.30000E-03,+1.47500002E+00,+1.87500000E+00,+2.09999990E+00
-14.25000E-03,+1.22500002E+00,+1.96875000E+00,+2.09999990E+00
-14.20000E-03,+1.03750002E+00,+2.00000000E+00,+2.09999990E+00
-14.15000E-03,+818.75002E-03,+2.00000000E+00,+1.94374990E+00
-14.10000E-03,+756.25002E-03,+2.00000000E+00,+1.84999990E+00
-14.05000E-03,+756.25002E-03,+1.87500000E+00,+1.69374990E+00
-14.00000E-03,+818.75002E-03,+1.78125000E+00,+1.53749990E+00
-13.95000E-03,+1.03750002E+00,+1.71875000E+00,+1.38124990E+00
-13.90000E-03,+1.25625002E+00,+1.56250000E+00,+1.25624990E+00
-13.85000E-03,+1.60000002E+00,+1.43750000E+00,+1.19374990E+00
-13.80000E-03,+1.85000002E+00,+1.37500000E+00,+1.13124990E+00
-13.75000E-03,+2.13125002E+00,+1.28125000E+00,+1.16249990E+00
-13.70000E-03,+2.35000002E+00,+1.28125000E+00,+1.22499990E+00
-13.65000E-03,+2.50625002E+00,+1.28125000E+00,+1.34999990E+00
-13.60000E-03,+2.50625002E+00,+1.34375000E+00,+1.50624990E+00
-13.55000E-03,+2.47500002E+00,+1.40625000E+00,+1.63124990E+00
-13.50000E-03,+2.28750002E+00,+1.50000000E+00,+1.75624990E+00
-13.45000E-03,+2.13125002E+00,+1.62500000E+00,+1.91249990E+00
-13.40000E-03,+1.85000002E+00,+1.71875000E+00,+2.03749990E+00
-13.35000E-03,+1.53750002E+00,+1.84375000E+00,+2.09999990E+00
-13.30000E-03,+1.28750002E+00,+1.96875000E+00,+2.13124990E+00
-13.25000E-03,+1.00625002E+00,+2.00000000E+00,+2.06874990E+00
-13.20000E-03,+818.75002E-03,+2.00000000E+00,+2.00624990E+00
-13.15000E-03,+725.00002E-03,+1.96875000E+00,+1.91249990E+00
-13.10000E-03,+756.25002E-03,+1.90625000E+00,+1.75624990E+00
-13.05000E-03,+818.75002E-03,+1.81250000E+00,+1.56874990E+00
-13.00000E-03,+1.00625002E+00,+1.68750000E+00,+1.38124990E+00
-12.95000E-03,+1.22500002E+00,+1.59375000E+00,+1.28749990E+00
-12.90000E-03,+1.47500002E+00,+1.43750000E+00,+1.19374990E+00
-12.85000E-03,+1.85000002E+00,+1.37500000E+00,+1.16249990E+00
-12.80000E-03,+2.06875002E+00,+1.31250000E+00,+1.19374990E+00
-12.75000E-03,+2.35000002E+00,+1.28125000E+00,+1.22499990E+00
-12.70000E-03,+2.44375002E+00,+1.28125000E+00,+1.31874990E+00
-12.65000E-03,+2.47500002E+00,+1.34375000E+00,+1.44374990E+00
-12.60000E-03,+2.47500002E+00,+1.40625000E+00,+1.63124990E+00
-12.55000E-03,+2.31875002E+00,+1.50000000E+00,+1.75624990E+00
-12.50000E-03,+2.13125002E+00,+1.65625000E+00,+1.94374990E+00
-12.45000E-03,+1.85000002E+00,+1.75000000E+00,+2.06874990E+00
-12.40000E-03,+1.53750002E+00,+1.81250000E+00,+2.03749990E+00
-12.35000E-03,+1.28750002E+00,+1.93750000E+00,+2.09999990E+00
-12.30000E-03,+1.00625002E+00,+2.00000000E+00,+2.06874990E+00
-12.25000E-03,+818.75002E-03,+1.96875000E+00,+2.00624990E+00
-12.20000E-03,+725.00002E-03,+1.96875000E+00,+1.84999990E+00
-12.15000E-03,+756.25002E-03,+1.87500000E+00,+1.72499990E+00
-12.10000E-03,+850.00002E-03,+1.81250000E+00,+1.56874990E+00
-12.05000E-03,+1.03750002E+00,+1.71875000E+00,+1.41249990E+00
-12.00000E-03,+1.25625002E+00,+1.59375000E+00,+1.31874990E+00
-11.95000E-03,+1.53750002E+00,+1.50000000E+00,+1.22499990E+00
-11.90000E-03,+1.85000002E+00,+1.34375000E+00,+1.19374990E+00
-11.85000E-03,+2.10000002E+00,+1.31250000E+00,+1.19374990E+00
-11.80000E-03,+2.35000002E+00,+1.28125000E+00,+1.25624990E+00
-11.75000E-03,+2.41250002E+00,+1.28125000E+00,+1.38124990E+00
-11.70000E-03,+2.50625002E+00,+1.31250000E+00,+1.53749990E+00
-11.65000E-03,+2.47500002E+00,+1.40625000E+00,+1.66249990E+00
-11.60000E-03,+2.28750002E+00,+1.50000000E+00,+1.78749990E+00
-11.55000E-03,+2.10000002E+00,+1.62500000E+00,+1.91249990E+00
-11.50000E-03,+1.78750002E+00,+1.75000000E+00,+2.00624990E+00
-11.45000E-03,+1.53750002E+00,+1.87500000E+00,+2.06874990E+00
-11.40000E-03,+1.22500002E+00,+1.96875000E+00,+2.09999990E+00
-11.35000E-03,+1.00625002E+00,+2.00000000E+00,+2.06874990E+00
-11.30000E-03,+818.75002E-03,+2.00000000E+00,+1.94374990E+00
-11.25000E-03,+756.25002E-03,+2.00000000E+00,+1.84999990E+00
-11.20000E-03,+756.25002E-03,+1.87500000E+00,+1.69374990E+00
-11.15000E-03,+881.25002E-03,+1.78125000E+00,+1.53749990E+00
-11.10000E-03,+1.10000002E+00,+1.68750000E+00,+1.38124990E+00
-11.05000E-03,+1.28750002E+00,+1.56250000E+00,+1.28749990E+00
-11.00000E-03,+1.63125002E+00,+1.43750000E+00,+1.22499990E+00
-10.95000E-03,+1.91250002E+00,+1.34375000E+00,+1.19374990E+00
-10.90000E-03,+2.13125002E+00,+1.31250000E+00,+1.19374990E+00
-10.85000E-03,+2.35000002E+00,+1.28125000E+00,+1.25624990E+00
-10.80000E-03,+2.47500002E+00,+1.28125000E+00,+1.38124990E+00
-10.75000E-03,+2.44375002E+00,+1.37500000E+00,+1.53749990E+00
-10.70000E-03,+2.44375002E+00,+1.46875000E+00,+1.69374990E+00
-10.65000E-03,+2.22500002E+00,+1.56250000E+00,+1.84999990E+00
-10.60000E-03,+1.97500002E+00,+1.65625000E+00,+1.94374990E+00
-10.55000E-03,+1.72500002E+00,+1.81250000E+00,+2.03749990E+00
-10.50000E-03,+1.41250002E+00,+1.90625000E+00,+2.09999990E+00
-10.45000E-03,+1.16250002E+00,+1.96875000E+00,+2.06874990E+00
-10.40000E-03,+943.75002E-03,+2.00000000E+00,+2.00624990E+00
-10.35000E-03,+787.50002E-03,+2.00000000E+00,+1.94374990E+00
-10.30000E-03,+725.00002E-03,+1.96875000E+00,+1.78749990E+00
-10.25000E-03,+756.25002E-03,+1.84375000E+00,+1.63124990E+00
-10.20000E-03,+881.25002E-03,+1.75000000E+00,+1.50624990E+00
-10.15000E-03,+1.16250002E+00,+1.59375000E+00,+1.28749990E+00
-10.10000E-03,+1.38125002E+00,+1.50000000E+00,+1.25624990E+00
-10.05000E-03,+1.72500002E+00,+1.43750000E+00,+1.19374990E+00
-10.00000E-03,+2.03750002E+00,+1.34375000E+00,+1.19374990E+00
-9.95000E-03,+2.25625002E+00,+1.31250000E+00,+1.22499990E+00
-9.90000E-03,+2.41250002E+00,+1.28125000E+00,+1.28749990E+00
-9.85000E-03,+2.50625002E+00,+1.34375000E+00,+1.47499990E+00
-9.80000E-03,+2.47500002E+00,+1.37500000E+00,+1.59999990E+00
-9.75000E-03,+2.31875002E+00,+1.50000000E+00,+1.75624990E+00
-9.70000E-03,+2.13125002E+00,+1.59375000E+00,+1.88124990E+00
-9.65000E-03,+1.91250002E+00,+1.75000000E+00,+2.00624990E+00
-9.60000E-03,+1.60000002E+00,+1.81250000E+00,+2.06874990E+00
-9.55000E-03,+1.31875002E+00,+1.90625000E+00,+2.06874990E+00
-9.50000E-03,+1.00625002E+00,+1.96875000E+00,+2.06874990E+00
-9.45000E-03,+850.00002E-03,+2.00000000E+00,+1.97499990E+00
-9.40000E-03,+725.00002E-03,+1.96875000E+00,+1.88124990E+00
-9.35000E-03,+725.00002E-03,+1.90625000E+00,+1.69374990E+00
-9.30000E-03,+818.75002E-03,+1.81250000E+00,+1.56874990E+00
-9.25000E-03,+1.03750002E+00,+1.68750000E+00,+1.41249990E+00
-9.20000E-03,+1.31875002E+00,+1.59375000E+00,+1.31874990E+00
-9.15000E-03,+1.63125002E+00,+1.46875000E+00,+1.22499990E+00
-9.10000E-03,+1.88125002E+00,+1.37500000E+00,+1.16249990E+00
-9.05000E-03,+2.13125002E+00,+1.31250000E+00,+1.19374990E+00
-9.00000E-03,+2.31875002E+00,+1.31250000E+00,+1.28749990E+00
-8.95000E-03,+2.50625002E+00,+1.31250000E+00,+1.34999990E+00
-8.90000E-03,+2.50625002E+00,+1.37500000E+00,+1.53749990E+00
-8.85000E-03,+2.44375002E+00,+1.46875000E+00,+1.66249990E+00
-8.80000E-03,+2.25625002E+00,+1.53125000E+00,+1.81874990E+00
-8.75000E-03,+2.00625002E+00,+1.68750000E+00,+1.94374990E+00
-8.70000E-03,+1.75625002E+00,+1.78125000E+00,+2.00624990E+00
-8.65000E-03,+1.41250002E+00,+1.84375000E+00,+2.06874990E+00
-8.60000E-03,+1.13125002E+00,+1.93750000E+00,+2.06874990E+00
-8.55000E-03,+912.50002E-03,+1.96875000E+00,+2.00624990E+00
-8.50000E-03,+787.50002E-03,+1.96875000E+00,+1.91249990E+00
-8.45000E-03,+725.00002E-03,+1.90625000E+00,+1.75624990E+00
-8.40000E-03,+787.50002E-03,+1.84375000E+00,+1.63124990E+00
-8.35000E-03,+943.75002E-03,+1.71875000E+00,+1.50624990E+00
-8.30000E-03,+1.19375002E+00,+1.62500000E+00,+1.34999990E+00
-8.25000E-03,+1.47500002E+00,+1.53125000E+00,+1.25624990E+00
-8.20000E-03,+1.75625002E+00,+1.46875000E+00,+1.19374990E+00
-8.15000E-03,+2.03750002E+00,+1.34375000E+00,+1.22499990E+00
-8.10000E-03,+2.31875002E+00,+1.31250000E+00,+1.22499990E+00
-8.05000E-03,+2.47500002E+00,+1.31250000E+00,+1.34999990E+00
-8.00000E-03,+2.50625002E+00,+1.34375000E+00,+1.47499990E+00
-7.95000E-03,+2.44375002E+00,+1.43750000E+00,+1.63124990E+00
-7.90000E-03,+2.35000002E+00,+1.53125000E+00,+1.78749990E+00
-7.85000E-03,+2.10000002E+00,+1.62500000E+00,+1.91249990E+00
-7.80000E-03,+1.78750002E+00,+1.75000000E+00,+2.00624990E+00
-7.75000E-03,+1.53750002E+00,+1.87500000E+00,+2.09999990E+00
-7.70000E-03,+1.22500002E+00,+1.93750000E+00,+2.06874990E+00
-7.65000E-03,+943.75002E-03,+1.96875000E+00,+2.00624990E+00
-7.60000E-03,+787.50002E-03,+1.96875000E+00,+1.91249990E+00
-7.55000E-03,+725.00002E-03,+1.93750000E+00,+1.84999990E+00
